kind,net,start_x_mm,start_y_mm,end_x_mm,end_y_mm,width_mm,layer,diameter_mm,drill_mm,start_layer,end_layer,via_type
segment,OUT9_CTL,120.606300,41.637700,122.051500,40.192500,0.200000,F.Cu,,,,,
segment,OUT9_CTL,77.800000,47.500000,77.800000,47.450000,0.200000,F.Cu,,,,,
segment,OUT9_CTL,77.900000,47.600000,77.800000,47.500000,0.200000,F.Cu,,,,,
segment,OUT9_CTL,77.900000,48.900000,77.900000,47.600000,0.200000,F.Cu,,,,,
segment,OUT9_CTL,78.200000,49.200000,77.900000,48.900000,0.200000,F.Cu,,,,,
segment,OUT9_CTL,78.200000,51.100000,78.200000,49.200000,0.200000,F.Cu,,,,,
segment,OUT9_CTL,115.387900,33.360800,117.040200,33.360800,0.200000,In1.Cu,,,,,
segment,OUT9_CTL,117.040200,33.360800,122.051500,38.372100,0.200000,In1.Cu,,,,,
segment,OUT9_CTL,122.051500,38.372100,122.051500,40.192500,0.200000,In1.Cu,,,,,
segment,OUT9_CTL,110.380500,18.812300,115.387900,23.819700,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,115.387900,23.819700,115.387900,33.360800,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,117.551500,53.851100,119.454000,51.948600,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,117.551500,58.697100,117.551500,53.851100,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,118.643000,59.788600,117.551500,58.697100,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,119.454000,44.919100,122.051500,42.321600,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,119.454000,51.948600,119.454000,44.919100,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,122.051500,42.321600,122.051500,40.192500,0.200000,In4.Cu,,,,,
segment,OUT9_CTL,118.229900,60.201700,86.035200,60.201700,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,118.643000,59.788600,118.229900,60.201700,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,78.400000,51.300000,78.200000,51.100000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,78.400000,51.400000,78.400000,51.300000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.000000,53.000000,78.400000,51.400000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.000000,53.500000,80.000000,53.000000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.500000,54.000000,80.000000,53.500000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.500000,54.100000,80.500000,54.000000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.600000,54.200000,80.500000,54.100000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.600000,54.300000,80.600000,54.200000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.620600,54.283100,80.600000,54.300000,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,80.620600,54.787100,80.620600,54.283100,0.200000,In6.Cu,,,,,
segment,OUT9_CTL,86.035200,60.201700,80.620600,54.787100,0.200000,In6.Cu,,,,,
via,OUT9_CTL,110.380500,18.812300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_CTL,115.387900,33.360800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_CTL,118.643000,59.788600,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_CTL,122.051500,40.192500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_CTL,78.200000,51.100000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_DIODE,117.250000,60.070000,117.250000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_DIODE,117.250000,61.086200,117.748000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_DIODE,117.748000,61.086200,117.910000,60.924200,0.200000,B.Cu,,,,,
segment,OUT9_DIODE,110.500000,29.450000,111.272800,29.450000,0.200000,F.Cu,,,,,
segment,OUT9_DIODE,111.272800,29.450000,112.612100,30.789300,0.200000,F.Cu,,,,,
segment,OUT9_DIODE,112.051400,31.350000,111.600000,31.350000,0.200000,F.Cu,,,,,
segment,OUT9_DIODE,112.612100,30.789300,112.051400,31.350000,0.200000,F.Cu,,,,,
segment,OUT9_DIODE,112.612100,30.789300,112.612100,34.525800,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,112.612100,34.525800,117.430800,39.344500,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.430800,39.344500,117.430800,45.451500,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.430800,45.451500,117.632000,45.652700,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.632000,45.652700,117.632000,46.770700,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.632000,46.770700,117.971000,47.109700,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.632000,50.403100,117.632000,60.646200,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.632000,60.646200,117.910000,60.924200,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.771000,48.140700,117.771000,50.264100,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.771000,50.264100,117.632000,50.403100,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.971000,47.109700,117.971000,47.940700,0.200000,In1.Cu,,,,,
segment,OUT9_DIODE,117.971000,47.940700,117.771000,48.140700,0.200000,In1.Cu,,,,,
via,OUT9_DIODE,112.612100,30.789300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_DIODE,117.910000,60.924200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_EN_UVLO,107.178700,57.748000,107.178700,42.181900,0.200000,B.Cu,,,,,
segment,OUT9_EN_UVLO,109.676000,60.245300,107.178700,57.748000,0.200000,B.Cu,,,,,
segment,OUT9_EN_UVLO,112.574700,60.245300,109.676000,60.245300,0.200000,B.Cu,,,,,
segment,OUT9_EN_UVLO,112.750000,60.070000,112.574700,60.245300,0.200000,B.Cu,,,,,
segment,OUT9_EN_UVLO,107.178700,42.181900,107.634700,41.725900,0.200000,F.Cu,,,,,
segment,OUT9_EN_UVLO,107.634700,41.725900,109.063700,41.725900,0.200000,F.Cu,,,,,
segment,OUT9_EN_UVLO,109.063700,41.725900,109.450000,41.339600,0.200000,F.Cu,,,,,
segment,OUT9_EN_UVLO,109.450000,39.900000,110.300000,39.050000,0.200000,F.Cu,,,,,
segment,OUT9_EN_UVLO,109.450000,41.339600,109.450000,39.900000,0.200000,F.Cu,,,,,
segment,OUT9_EN_UVLO,110.300000,39.050000,111.800000,39.050000,0.200000,F.Cu,,,,,
via,OUT9_EN_UVLO,107.178700,42.181900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_FET_DRAIN,116.969800,45.877200,118.200000,44.647000,0.200000,F.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185100,64.308100,117.185100,64.201600,0.200000,F.Cu,,,,,
segment,OUT9_FET_DRAIN,118.200000,44.647000,118.200000,42.650000,0.200000,F.Cu,,,,,
segment,OUT9_FET_DRAIN,119.150000,66.273000,117.185100,64.308100,0.200000,F.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185100,46.092500,116.969800,45.877200,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185100,46.891900,117.185100,46.092500,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185100,50.282000,117.369300,50.097800,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185100,64.201600,117.185100,50.282000,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.185200,46.891900,117.185100,46.891900,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.369300,47.974400,117.569300,47.774400,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.369300,50.097800,117.369300,47.974400,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.569300,47.276000,117.185200,46.891900,0.200000,In1.Cu,,,,,
segment,OUT9_FET_DRAIN,117.569300,47.774400,117.569300,47.276000,0.200000,In1.Cu,,,,,
via,OUT9_FET_DRAIN,116.969800,45.877200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_FET_DRAIN,117.185100,64.201600,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_FLT,114.049700,61.286500,114.250000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_FLT,114.250000,60.070000,114.250000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_FLT,114.750000,60.070000,114.750000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_FLT,114.750000,61.086200,114.250000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_FLT,116.700000,42.650000,116.709500,42.659500,0.200000,F.Cu,,,,,
segment,OUT9_FLT,116.709500,42.659500,116.709500,44.213900,0.200000,F.Cu,,,,,
segment,OUT9_FLT,117.050000,18.200000,117.050000,19.452000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.600000,47.700000,85.800000,47.500000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.600000,49.300000,85.600000,47.700000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.800000,47.500000,85.800000,47.450000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.800000,49.500000,85.600000,49.300000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.800000,50.200000,85.800000,49.500000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,85.900000,50.300000,85.800000,50.200000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,86.100000,50.300000,85.900000,50.300000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,86.300000,50.500000,86.100000,50.300000,0.200000,F.Cu,,,,,
segment,OUT9_FLT,114.049700,61.284400,114.049700,61.286500,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.306200,47.335800,116.306200,59.027900,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.306200,59.027900,114.049700,61.284400,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.368100,44.555300,116.368100,46.126300,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.368100,46.126300,116.707800,46.466000,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.707800,46.466000,116.707800,46.934200,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.707800,46.934200,116.306200,47.335800,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.709500,44.213900,116.368100,44.555300,0.200000,In1.Cu,,,,,
segment,OUT9_FLT,116.116900,20.385100,117.050000,19.452000,0.200000,In4.Cu,,,,,
segment,OUT9_FLT,116.116900,43.433400,116.116900,20.385100,0.200000,In4.Cu,,,,,
segment,OUT9_FLT,116.709500,44.026000,116.116900,43.433400,0.200000,In4.Cu,,,,,
segment,OUT9_FLT,116.709500,44.213900,116.709500,44.026000,0.200000,In4.Cu,,,,,
segment,OUT9_FLT,115.661700,45.261700,116.709500,44.213900,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.100000,45.900000,85.100000,49.000000,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.100000,49.000000,85.700000,49.600000,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.118800,45.884600,85.100000,45.900000,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.118800,45.884600,87.061000,45.884600,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.700000,49.600000,85.700000,49.900000,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,85.700000,49.900000,86.300000,50.500000,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,87.061000,45.884600,87.683900,45.261700,0.200000,In6.Cu,,,,,
segment,OUT9_FLT,87.683900,45.261700,115.661700,45.261700,0.200000,In6.Cu,,,,,
via,OUT9_FLT,114.049700,61.286500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_FLT,116.709500,44.213900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_FLT,117.050000,19.452000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_FLT,86.300000,50.500000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_GATE,110.300000,43.392000,110.300000,42.650000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,110.300000,43.400000,110.300000,43.392000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,111.800000,37.000000,111.700000,37.000000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,111.800000,37.050000,111.800000,37.000000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,111.800000,44.900000,110.300000,43.400000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,111.800000,45.000000,111.800000,44.900000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,112.100000,45.300000,111.800000,45.000000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,112.191300,45.283300,110.300000,43.392000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,112.692000,45.283300,112.191300,45.283300,0.200000,F.Cu,,,,,
segment,OUT9_GATE,112.700000,45.300000,112.100000,45.300000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,112.700000,45.300000,112.692000,45.283300,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.000000,44.700000,113.000000,45.000000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.000000,45.000000,112.700000,45.300000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.300000,45.900000,112.700000,45.300000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.300000,46.100000,113.300000,45.900000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.500000,42.650000,113.500000,44.475300,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.500000,44.475300,112.692000,45.283300,0.200000,F.Cu,,,,,
segment,OUT9_GATE,113.700000,44.000000,113.000000,44.700000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,115.800000,78.100000,114.000000,76.300000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,115.800000,78.100000,115.800000,78.100000,0.200000,F.Cu,,,,,
segment,OUT9_GATE,111.700000,37.000000,111.700000,42.000000,0.200000,In1.Cu,,,,,
segment,OUT9_GATE,111.700000,42.000000,113.700000,44.000000,0.200000,In1.Cu,,,,,
segment,OUT9_GATE,113.200000,46.200000,113.300000,46.100000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.200000,54.900000,113.200000,46.200000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.300000,55.000000,113.200000,54.900000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.300000,55.100000,113.300000,55.000000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.400000,55.200000,113.300000,55.100000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.400000,69.700000,113.400000,55.200000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.600000,69.900000,113.400000,69.700000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,113.600000,75.900000,113.600000,69.900000,0.200000,In4.Cu,,,,,
segment,OUT9_GATE,114.000000,76.300000,113.600000,75.900000,0.200000,In4.Cu,,,,,
via,OUT9_GATE,111.700000,37.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_GATE,113.300000,46.100000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_GATE,113.700000,44.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_GATE,114.000000,76.300000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_IMON,102.530600,37.728300,93.800000,46.458900,0.200000,F.Cu,,,,,
segment,OUT9_IMON,107.686700,30.947100,109.865300,28.768500,0.200000,F.Cu,,,,,
segment,OUT9_IMON,107.686700,36.136700,107.686700,30.947100,0.200000,F.Cu,,,,,
segment,OUT9_IMON,107.921700,37.728300,102.530600,37.728300,0.200000,F.Cu,,,,,
segment,OUT9_IMON,108.600000,37.050000,107.686700,36.136700,0.200000,F.Cu,,,,,
segment,OUT9_IMON,108.600000,37.050000,107.921700,37.728300,0.200000,F.Cu,,,,,
segment,OUT9_IMON,108.600000,37.050000,108.600000,37.050000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,108.600000,37.050000,108.650000,37.050000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,108.650000,37.050000,109.450000,37.850000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,109.450000,37.850000,114.400000,37.850000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,109.865300,28.768500,113.268500,28.768500,0.200000,F.Cu,,,,,
segment,OUT9_IMON,113.268500,28.768500,114.500000,30.000000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,114.400000,37.850000,114.450000,37.900000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,114.450000,37.900000,114.500000,37.900000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,114.500000,37.900000,114.850000,38.250000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,114.850000,38.250000,115.850000,38.250000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,115.850000,38.250000,115.850000,40.000000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,115.850000,40.000000,116.700000,40.850000,0.200000,F.Cu,,,,,
segment,OUT9_IMON,93.800000,46.458900,93.800000,47.450000,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.525300,61.453400,115.750000,61.228700,0.200000,B.Cu,,,,,
segment,OUT9_IMON_RAW,115.525300,62.578100,115.525300,61.453400,0.200000,B.Cu,,,,,
segment,OUT9_IMON_RAW,115.750000,61.228700,115.750000,60.070000,0.200000,B.Cu,,,,,
segment,OUT9_IMON_RAW,112.590700,40.059300,111.800000,40.850000,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,114.209300,40.059300,112.590700,40.059300,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.000000,40.850000,114.209300,40.059300,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.000000,40.850000,115.827400,41.677400,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.827400,41.677400,115.827400,46.385000,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.827400,46.385000,116.967600,47.525200,0.200000,F.Cu,,,,,
segment,OUT9_IMON_RAW,115.567200,60.334900,115.567200,62.536200,0.200000,In1.Cu,,,,,
segment,OUT9_IMON_RAW,115.567200,62.536200,115.525300,62.578100,0.200000,In1.Cu,,,,,
segment,OUT9_IMON_RAW,116.746200,47.746600,116.746200,59.155900,0.200000,In1.Cu,,,,,
segment,OUT9_IMON_RAW,116.746200,59.155900,115.567200,60.334900,0.200000,In1.Cu,,,,,
segment,OUT9_IMON_RAW,116.967600,47.525200,116.746200,47.746600,0.200000,In1.Cu,,,,,
via,OUT9_IMON_RAW,115.525300,62.578100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_IMON_RAW,116.967600,47.525200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_ISCP,112.691600,45.845200,113.044200,45.492600,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,112.691600,46.343400,112.691600,45.845200,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.044200,42.225200,112.609500,41.790500,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.044200,45.492600,113.044200,42.225200,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.231800,46.883600,112.691600,46.343400,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.231900,46.883600,113.231800,46.883600,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.231900,54.895700,113.231900,46.883600,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.250000,54.913800,113.231900,54.895700,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,113.250000,55.930000,113.250000,54.913800,0.200000,B.Cu,,,,,
segment,OUT9_ISCP,110.300000,40.850000,111.240400,41.790400,0.200000,F.Cu,,,,,
segment,OUT9_ISCP,110.802000,34.252000,109.814700,34.252000,0.200000,F.Cu,,,,,
segment,OUT9_ISCP,111.240400,41.790400,112.609500,41.790400,0.200000,F.Cu,,,,,
segment,OUT9_ISCP,111.800000,35.250000,110.802000,34.252000,0.200000,F.Cu,,,,,
segment,OUT9_ISCP,112.609500,41.790400,112.609500,41.790500,0.200000,F.Cu,,,,,
segment,OUT9_ISCP,109.814700,34.252000,112.609500,37.046800,0.200000,In1.Cu,,,,,
segment,OUT9_ISCP,112.609500,37.046800,112.609500,41.790500,0.200000,In1.Cu,,,,,
via,OUT9_ISCP,109.814700,34.252000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_ISCP,112.609500,41.790500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_IWRN,116.250000,60.070000,116.250000,61.577400,0.200000,B.Cu,,,,,
segment,OUT9_IWRN,116.250000,61.577400,116.257800,61.585200,0.200000,B.Cu,,,,,
segment,OUT9_IWRN,118.200000,39.050000,118.984800,39.834800,0.200000,F.Cu,,,,,
segment,OUT9_IWRN,118.984800,39.834800,118.984800,39.875800,0.200000,F.Cu,,,,,
segment,OUT9_IWRN,116.257800,54.576800,116.257800,61.585200,0.200000,In4.Cu,,,,,
segment,OUT9_IWRN,118.984800,39.875800,119.454000,40.345000,0.200000,In4.Cu,,,,,
segment,OUT9_IWRN,119.052300,44.552600,119.052300,51.782300,0.200000,In4.Cu,,,,,
segment,OUT9_IWRN,119.052300,51.782300,116.257800,54.576800,0.200000,In4.Cu,,,,,
segment,OUT9_IWRN,119.454000,40.345000,119.454000,44.150900,0.200000,In4.Cu,,,,,
segment,OUT9_IWRN,119.454000,44.150900,119.052300,44.552600,0.200000,In4.Cu,,,,,
via,OUT9_IWRN,116.257800,61.585200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_IWRN,118.984800,39.875800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_OV,113.017700,61.086200,112.609100,61.494800,0.200000,B.Cu,,,,,
segment,OUT9_OV,113.250000,60.070000,113.250000,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_OV,113.250000,61.086200,113.017700,61.086200,0.200000,B.Cu,,,,,
segment,OUT9_OV,108.595200,39.054800,107.539800,39.054800,0.200000,F.Cu,,,,,
segment,OUT9_OV,108.600000,39.050000,108.595200,39.054800,0.200000,F.Cu,,,,,
segment,OUT9_OV,119.012300,36.240500,119.090500,36.240500,0.200000,F.Cu,,,,,
segment,OUT9_OV,119.090500,36.240500,119.900000,37.050000,0.200000,F.Cu,,,,,
segment,OUT9_OV,107.539800,39.054800,107.780400,39.295400,0.200000,In1.Cu,,,,,
segment,OUT9_OV,107.780400,39.295400,107.780400,58.367900,0.200000,In1.Cu,,,,,
segment,OUT9_OV,107.780400,58.367900,110.907300,61.494800,0.200000,In1.Cu,,,,,
segment,OUT9_OV,110.907300,61.494800,112.609100,61.494800,0.200000,In1.Cu,,,,,
segment,OUT9_OV,107.539800,39.054800,112.495400,39.054800,0.200000,In6.Cu,,,,,
segment,OUT9_OV,112.495400,39.054800,115.101900,36.448300,0.200000,In6.Cu,,,,,
segment,OUT9_OV,115.101900,36.448300,118.804500,36.448300,0.200000,In6.Cu,,,,,
segment,OUT9_OV,118.804500,36.448300,119.012300,36.240500,0.200000,In6.Cu,,,,,
via,OUT9_OV,107.539800,39.054800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_OV,112.609100,61.494800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_OV,119.012300,36.240500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_PD,115.750000,54.226800,115.704300,54.181100,0.200000,B.Cu,,,,,
segment,OUT9_PD,115.750000,55.930000,115.750000,54.226800,0.200000,B.Cu,,,,,
segment,OUT9_PD,111.800000,42.650000,111.800000,44.039600,0.200000,F.Cu,,,,,
segment,OUT9_PD,111.800000,44.039600,112.400400,44.640000,0.200000,F.Cu,,,,,
segment,OUT9_PD,112.400400,44.640000,112.400400,50.877200,0.200000,In1.Cu,,,,,
segment,OUT9_PD,112.400400,50.877200,115.704300,54.181100,0.200000,In1.Cu,,,,,
via,OUT9_PD,112.400400,44.640000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT9_PD,115.704300,54.181100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_PU,115.071100,46.764100,115.071100,54.734900,0.200000,B.Cu,,,,,
segment,OUT9_PU,115.071100,54.734900,115.250000,54.913800,0.200000,B.Cu,,,,,
segment,OUT9_PU,115.250000,55.930000,115.250000,54.913800,0.200000,B.Cu,,,,,
segment,OUT9_PU,108.600000,42.650000,112.714100,46.764100,0.200000,F.Cu,,,,,
segment,OUT9_PU,112.714100,46.764100,115.071100,46.764100,0.200000,F.Cu,,,,,
via,OUT9_PU,115.071100,46.764100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT9_SNUB,115.000000,37.050000,115.786000,37.836000,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,115.786000,37.836000,123.055000,37.836000,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,120.014800,42.764800,119.900000,42.650000,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,123.055000,37.836000,124.841900,39.622900,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,123.310200,42.764800,120.014800,42.764800,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,124.841900,39.622900,124.841900,41.233100,0.200000,F.Cu,,,,,
segment,OUT9_SNUB,124.841900,41.233100,123.310200,42.764800,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,116.250000,55.930000,116.250000,56.946200,0.200000,B.Cu,,,,,
segment,OUT9_SWITCHED,116.250000,56.946200,118.356700,56.946200,0.200000,B.Cu,,,,,
segment,OUT9_SWITCHED,118.356700,56.946200,119.115700,56.187200,0.200000,B.Cu,,,,,
segment,OUT9_SWITCHED,123.995900,78.100000,125.970200,76.125700,0.200000,B.Cu,,,,,
segment,OUT9_SWITCHED,111.200000,36.150000,110.300000,35.250000,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,112.600000,36.150000,111.200000,36.150000,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,113.500000,37.050000,112.600000,36.150000,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,114.320800,36.229200,113.500000,37.050000,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,116.700000,35.799600,116.724700,35.774900,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,116.700000,36.229200,114.320800,36.229200,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,116.700000,36.229200,116.700000,35.799600,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,116.700000,37.050000,116.700000,36.229200,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,117.000000,76.398300,118.200000,76.398300,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,117.000000,78.100000,117.000000,76.398300,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,117.651100,30.451100,117.200000,30.000000,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,118.200000,76.398300,119.400000,76.398300,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,118.200000,78.100000,118.200000,76.398300,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,118.485100,30.451100,117.651100,30.451100,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,119.400000,76.398300,120.600000,76.398300,0.200000,F.Cu,,,,,
segment,OUT9_SWITCHED,119.400000,78.100000,119.400000,76.398300,0.200000,F.Cu,,,,,
